Num_Acc;jour;mois;an;hrmn;lum;dep;com;agg;int;atm;col;adr;lat;long
202400017447;20;11;2024;06:35;5;94;94073;2;1;2;6;Avenue de Versailles;48,75697995;2,38852698
202400040989;12;5;2024;05:35;5;69;69259;1;1;1;4;Route Départementale 383;45,71725894;4,85812415
202400011236;15;3;2024;22:55;3;69;69244;2;1;1;3;Boulevard du Valvert;45,76483400;4,77252700
202400044419;31;10;2024;09:30;1;50;50129;2;1;1;7;MESLIN (RUE JACK);49,62056000; -1,64226000
202400007480;18;3;2024;18:30;1;40;40088;1;1;1;7;GRAVIERES (CHEMIN DES);43,68505000; -1,03512000
202400016813;28;5;2024;22:20;5;64;64445;2;1;1;6;EUROPE DE L';43,32917107; -0,35271585
202400011730;12;9;2024;20:35;5;16;16015;2;1;2;6;;45,65599000;0,14524000
202400018830;12;10;2024;20:15;5;13;13001;1;2;2;1;ENFANT (RTE DE L');43,48010000;5,39438000
202400038351;30;9;2024;08:30;1;83;83129;2;3;1;3;KENNEDY(AVENUE J.)N° PAIRS après 2742;43,10817696;5,84397194
202400053994;15;8;2024;18:40;1;14;14454;1;1;1;2;A84 ;49,15675900; -0,47850600
202400029094;5;3;2024;11:00;1;72;72360;1;1;1;1;La Balonniere;48,02156700;0,11184800
202400032835;22;6;2024;01:00;3;25;25022;2;1;1;6;28 Rue de la 5e Db;47,52144200;6,65868500
202400019594;17;4;2024;02:00;5;14;14366;2;1;1;6;Route d'Orbec;49,14053000;0,23181000
202400047868;12;6;2024;08:00;1;83;83047;1;3;1;3;RD 98;43,13161200;6,05540700
202400048570;29;10;2024;16:18;1;76;76377;1;1;1;6;A28;49,48756600;1,14088300
202400029863;10;4;2024;19:00;1;91;91421;2;6;1;3;CORBEIL (ROUTE DE);48,71122000;2,44216000
202400033879;8;4;2024;10:20;1;21;21661;1;1;1;2;autoroute a38 - pk 30;47,31841600;4,91318100
202400049479;13;7;2024;04:45;3;13;13047;1;6;1;6;D.5;43,60340000;4,93209000
202400015510;20;11;2024;18:35;5;64;64269;2;1;2;6;PEYREBLANQUE DE;43,29723000; -0,30434000
202400031184;3;3;2024;20:00;4;75;75112;2;1;1;3;BD PERIPHERIQUE EXTERIEUR;48,82864200;2,39888900
202400017891;24;12;2024;05:47;5;93;93045;2;2;2;1;Boulevard Eugène Decros / Rue de la Rochefoucauld;48,88125000;2,41391000
202400051436;26;10;2024;14:25;1;85;85156;1;1;1;1;D747;46,48725400; -1,44339300
202400024773;26;6;2024;04:15;5;64;64024;2;6;1;6;BUTTE AUX CAILLES (ROND POINT DE LA);43,49675478; -1,50949091
202400005396;19;10;2024;04:50;5;36;36044;2;1;1;6;Rue Porte Neuve;46,81094762;1,68825611
202400040608;29;9;2024;00:30;5;50;50218;2;3;1;3;MATIGNON (AV DES);48,83799000; -1,57812000
202400010884;1;6;2024;21:00;2;92;92072;1;1;2;7;N118;48,82490955;2,22113968
202400045049;22;2;2024;19:15;3;91;91103;1;1;1;6;RN 104;48,62379000;2,29783000
202400029336;4;3;2024;15:30;1;13;13005;2;9;1;3;GOUMS (AVENUE DES);43,28990858;5,55922543
202400019663;17;4;2024;19:30;3;43;43038;1;1;1;1;Arvant;45,34545000;3,34866800
202400012258;30;12;2024;06:45;5;62;62041;2;1;8;6;Rue des 3 Visages;50,29228000;2,77694000
202400044915;10;5;2024;17:45;1;85;85019;2;1;1;6;7 Rue du maréchal de lattre de tassigny;46,78441400; -1,43170000
202400006537;7;2;2024;08:10;2;95;95280;2;1;2;5;D47;49,01716877;2,46809713
202400014476;1;2;2024;17:58;5;25;25056;2;3;2;6;DOLE RUE DE (entre 82 et 185);47,22856000;5,98653600
202400018366;9;9;2024;06:40;2;55;55122;1;1;8;2;Rue d'Euville;48,75686800;5,60989400
202400037127;5;4;2024;20:00;5;971;97120;1;1;1;3;PAUL VALENTINO (AVENUE);16,22728000; -61,52986000
202400013967;10;9;2024;09:45;1;972;97213;1;1;1;3;Z I LA JAMBETTE;14,61682000; -61,03243000
202400035761;16;1;2024;13:30;1;93;93048;2;1;1;6;Avenue Pasteur;48,86565000;2,43716200
202400038635;11;12;2024;22:55;5;93;93001;2;1;1;3;JEAN JAURES  (AVE)  157 A 213;48,90959874;2,39842042
202400036346;27;9;2024;17:30;1;59;59009;1;1;3;5;ROUTE NATIONALE 227;50,62911000;3,13883000
202400015237;28;6;2024;19:50;1;33;33540;2;1;1;7;;45,37843700; -1,15303100
202400045080;16;7;2024;21:00;5;01;01370;2;2;1;3;Rue Jules Verne;46,30533600;4,84129600
202400039044;5;4;2024;09:00;1;69;69264;2;3;1;3;Route de Frans;45,98496000;4,73155000
202400045706;11;6;2024;15:00;1;75;75112;2;1;1;1;AVENUE DE SAINT MAURICE;48,83025000;2,42041000
202400038133;26;8;2024;18:30;1;93;93066;2;3;1;6;CITE GABRIEL PERI;48,93854052;2,35633517
202400001571;23;3;2024;19:30;5;93;93008;2;2;2;4;Avenue du Président Salvador Allende / Rue Bernard Birsinger;48,90188000;2,44464000
202400022284;26;1;2024;21:30;3;75;75112;2;2;1;3;RUE DE CHARENTON;48,83527505;2,39280179
202400023367;20;12;2024;20:25;5;13;13209;2;1;1;6;MORGIOU (chemin de );43,23721000;5,40915000
202400029616;19;5;2024;16:45;1;77;77377;1;1;1;2;RD 471;48,70778000;2,69591000
202400011263;17;3;2024;02:15;3;94;94018;1;1;1;6;A4;48,81803121;2,41100013
202400053199;14;8;2024;08:00;1;987;98735;2;2;1;1;TEPANO JAUSSEN (RUE); -17,54072000; -149,56606000
202400044251;26;9;2024;09:00;1;92;92063;1;1;8;2;A86;48,88888880;2,16803002
202400009247;18;10;2024;16:20;1;87;87154;2;3;8;3;Avenue Corot;45,89439500;0,90023000
202400008421;6;2;2024;06:50;5;76;76351;2;1;1;6;GRAND HAMEAU (Avenue du );49,52063000;0,11342000
202400017868;17;4;2024;18:00;1;75;75101;2;2;1;3;PONT AU CHANGE;48,85621800;2,34649500
202400037726;27;8;2024;18:30;1;75;75105;2;2;1;3;RUE DU PUITS DE L ERMITE;48,84221200;2,35267500
202400034310;3;10;2024;12:40;1;75;75101;2;2;8;2;RUE SAINT HONORE;48,86744700;2,32622400
202400002139;30;4;2024;19:00;1;37;37199;1;1;1;1;D58;47,06551692;0,50462879
202400018112;23;12;2024;08:05;2;91;91027;2;1;1;3;AV FRANCOIS MITTERRAND;48,71156000;2,37132000
202400032291;31;8;2024;11:30;1;85;85302;1;3;1;3;RD6;46,97124100; -0,98634500
202400043397;9;5;2024;11:55;1;94;94022;2;1;1;6;Avenue Jean Jaurès;48,76517000;2,40796000
202400007340;19;10;2024;13:40;1;92;92040;2;3;8;3;AUGUSTE GERVAIS;48,82309969;2,27339409
202400013290;16;3;2024;00:30;3;08;08408;1;1;2;6;1 D88;49,87463955;4,64612063
202400031474;9;4;2024;17:20;1;92;92004;2;1;1;4;DOCTEUR DERVAUX  ( QUAI DU );48,91117993;2,29861996
202400051441;10;6;2024;15:20;1;64;64519;2;2;1;3;Rue d'Ayous;43,36805300; -0,38940800
202400011584;3;7;2024;09:13;1;91;91421;2;1;1;3;SAINT HUBERT (RUE);48,69785000;2,47032000
202400014754;29;5;2024;16:25;1;75;75118;2;2;2;3;PLACE DE LA CHAPELLE;48,88456200;2,35941900
202400020822;11;10;2024;16:35;1;77;77257;2;3;1;3;Avenue du Chemin Noir;49,02658500;3,02551600
202400035005;12;12;2024;16:20;1;971;97113;1;1;1;3;RN4-ROND POINT SAINT FELIX;16,20777000; -61,44629000
202400046446;22;9;2024;22:00;3;56;56101;1;1;1;7;Lieu-Dit Kerlavarec;47,83492300; -3,17047800
202400033670;17;1;2024;08:50;1;974;97409;2;1;1;7;JEAN ALBANI(RUE); -20,96374000;55,65634000
202400025700;5;6;2024;01:00;5;91;91521;2;1;1;3;LIBERATION (AVENUE DE LA) N°28 A 84;48,65241000;2,41321000
202400043256;9;5;2024;23:19;5;83;83069;2;1;1;6;GAMBETTA (AVENUE);43,11636000;6,12869000
202400005848;6;7;2024;12:50;1;51;51172;2;1;1;6;BLANCS MONTS (RUE);49,21654000;4,05784000
202400028613;5;10;2024;18:10;1;2B;2B307;1;1;1;2;T10;42,38447200;9,53033300
202400018697;27;5;2024;22:00;2;22;22187;2;9;1;6;Martin Plage (rue de );48,54911000; -2,73329000
202400001123;10;2;2024;10:45;1;75;75117;2;2;2;6;RUE JACQUES KELLNER;48,89584800;2,32673600
202400017693;24;12;2024;16:10;1;91;91201;2;1;2;5;RUE EUGENE DELACROIX;48,68113096;2,42799273
202400000174;24;3;2024;14:40;1;83;83116;1;1;1;1;D560;43,45439500;5,87657500
202400049236;5;12;2024;16:30;2;73;73330;1;1;1;1;D1504;45,69766400;5,79344800
202400043883;16;7;2024;17:05;1;94;94021;2;1;1;2;Av du Pdt Franklin Roosevelt;48,77065800;2,36302700
202400026047;24;1;2024;08:00;5;37;37109;2;1;1;6;72 Avenue du Général de Gaulle;47,40473260;0,61389823
202400031307;2;3;2024;16:00;1;64;64445;2;1;2;6;ETIGNY D';43,29680000; -0,38700000
202400014992;15;10;2024;15:52;1;59;59595;1;1;1;1;D630;50,22218219;3,31019573
202400005804;6;7;2024;16:25;1;972;97209;1;1;1;7;RN9;14,60811000; -61,04229000
202400040659;2;11;2024;22:20;5;37;37261;2;1;1;6;FUYE( RUE DE LE );47,38902000;0,70270000
202400036595;18;6;2024;17:40;1;69;69204;1;2;1;1;Route de Brignais;45,70461700;4,76791400
202400044347;7;12;2024;00:30;3;50;50487;1;1;2;6;A84;48,54179019; -1,34086154
202400007697;5;7;2024;20:40;1;77;77350;2;3;1;6;AV DU GENERAL LECLERC;48,77185000;2,67545000
202400042226;8;12;2024;08:45;1;95;95028;1;1;3;6;N104;49,06003257;2,35477455
202400016832;14;10;2024;17:40;1;62;62019;1;1;2;2;A26;50,42387430;2,71886946
202400009226;18;10;2024;08:00;2;92;92036;2;1;2;2;MARCEL PAUL (AVENUE) (2/50);48,93356000;2,30277000
202400039279;4;4;2024;19:10;1;93;93077;2;3;1;6;Avenue de Rosny / Rue Poussin;48,88476000;2,50628000
202400048060;19;8;2024;09:15;1;75;75119;2;1;1;1;RUE DE BELLEVILLE;48,87650900;2,40429800
202400000440;16;9;2024;22:00;3;95;95582;1;1;1;2;A15;48,97105157;2,24878136
202400000851;14;8;2024;08:10;1;14;14488;2;3;1;2;153 Avenue du Grand Large;49,27334200; -0,25406400
202400003571;9;7;2024;17:45;1;12;12224;2;1;1;7;Route des Plantiers;44,46974500;2,96890000
202400001439;23;10;2024;07:20;5;37;37233;2;6;1;3;FARGES (AVENUE YVES);47,38488000;0,73688000
202400040572;30;10;2024;18:45;3;87;87140;1;1;1;1;Route des Séguines;45,89447400;0,95828900
202400052212;11;7;2024;12:09;1;64;64129;2;1;1;7;BAYONNE DE;43,30513000; -0,40196000
202400039373;18;2;2024;03:40;4;19;19031;2;1;1;6;SEMARD (AVENUE PIERRE) JUSQU'A N° 73 - 6;45,15521754;1,51546347
202400043487;14;4;2024;13:05;1;971;97120;2;1;1;6;RASPAIL;16,23019000; -61,53129000
202400053498;9;7;2024;02:50;3;78;78513;1;1;1;6;Route Nationale 12;48,79846900;1,75342500
202400022823;27;6;2024;17:10;1;77;77122;2;1;1;2;RUE SOMMEVILLE;48,66446600;2,56952900
202400047529;31;3;2024;09:50;1;62;62837;1;1;1;6;D131;50,65087236;2,03819710
202400032938;7;11;2024;13:45;1;27;27229;2;1;1;3;JANIN (BOULEVARD JULES);49,02623000;1,15800000
202400006294;27;11;2024;15:55;1;34;34166;1;3;1;6;D128 montblanc;43,35725500;3,33209800
202400010891;17;10;2024;09:30;1;77;77335;1;1;1;3;N3;48,95898335;2,82995770
202400002023;16;9;2024;03:05;4;33;33167;1;1;1;6;;44,81954000; -0,51984000
202400044886;9;1;2024;16:00;1;06;06085;2;1;1;1;Chemin de Carimaï;43,57547500;6,97844800
202400024675;8;10;2024;07:00;1;973;97302;2;1;1;3;ZEPHIR (ROCADE);4,93456000; -52,30845000
202400044542;30;10;2024;22:40;5;75;75105;2;2;1;3;RUE MONGE;48,84660100;2,35165500
202400027506;12;4;2024;21:16;5;37;37261;2;1;1;7;PONT CHER (AVENUE DE);47,36800000;0,67606000
202400027591;23;1;2024;15:08;1;92;92050;2;3;1;2;PAQUERETTES RUE DES;48,90851438;2,21487410
202400013587;22;11;2024;15:00;1;56;56098;2;2;1;3;Rue Gérard Philipe;47,76672000; -3,35906000
202400040428;1;11;2024;19:45;5;42;42207;2;2;1;3;Quai de la Rive;45,47905000;4,51555000
202400053854;6;7;2024;17:32;1;87;87085;2;3;1;3;MONTJOVIS (AVENUE);45,83856000;1,24775000
202400036530;28;4;2024;11:30;1;93;93048;2;1;1;3;Rue de Paris;48,85498745;2,41870071
202400000652;1;5;2024;11:15;1;91;91161;1;1;1;7;AUTOROUTE A6;48,70530000;2,30579000
202400041160;10;1;2024;18:05;5;69;69264;2;6;2;3;Avenue de l’Europe;45,98925016;4,74338432
202400025627;25;1;2024;16:36;2;85;85302;1;1;2;5;RD 160;46,92993900; -0,98967600
202400027133;6;3;2024;17:05;1;93;93066;2;1;1;3;Rue du Languedoc;48,92586800;2,37251200
202400040805;1;11;2024;14:15;1;01;01012;1;1;1;1;D102;45,99678300;5,50968600
202400026970;25;6;2024;07:50;1;94;94038;1;1;1;4;A6A;48,77318113;2,34587558
202400010679;3;8;2024;13:45;1;16;16175;1;1;1;7;;45,46758500;0,00152800
202400025901;24;1;2024;20:50;5;94;94003;2;1;1;6;9 Avenue du President Nelson Mandela;48,81140700;2,32755700
202400051539;22;9;2024;00:30;5;45;45147;2;3;2;3;143bis Rue Marcellin Berthelot;47,92831000;1,91613000
202400015622;21;4;2024;05:00;3;974;97422;1;1;1;6;Rue Charles Baudelaire; -21,24912700;55,49776900
202400047273;25;4;2024;04:45;3;74;74074;1;3;1;3;D1206;46,11244100;5,92035100
202400054125;1;1;2024;04:10;3;24;24375;1;1;2;7;D46;44,73100400;1,27046600
202400039388;6;4;2024;11:40;1;63;63426;1;4;1;3;RD922 / impasse Saraille;45,56811200;2,63221300
202400008551;26;12;2024;11:50;1;35;35319;1;4;1;3;Les Coudraies;48,02831053; -1,94182545
202400047912;15;10;2024;16:46;1;12;12202;2;4;1;3;DE LATTRE DE TASSIGNY (BOULEVARD);44,34485000;2,56634000
202400023102;9;3;2024;11:51;1;91;91286;1;1;1;4;AUTOROUTE A6;48,64806000;2,38628000
202400040325;10;12;2024;18:30;5;92;92026;2;1;1;7;VERDUN (DE 62 A FIN);48,90109706;2,26021738
202400018897;13;10;2024;05:35;3;01;01204;1;1;2;6;A40;46,16461000;5,70113500
202400042684;3;8;2024;17:28;1;43;43144;1;1;1;3;Route des Barthes;44,93867986;4,11379882
202400039629;28;2;2024;21:20;5;92;92063;2;2;1;3;ESTIENNE D'ORVES (RUE D');48,88709749;2,17952371
202400017813;16;4;2024;17:45;1;11;11069;2;1;1;2;48 Bd Louis Joseph Gay Lussac;43,20906000;2,32487000
202400040516;18;5;2024;23:28;3;62;62757;1;1;1;3;D206;50,75508000;2,20567000
202400016243;13;5;2024;05:25;2;13;13052;2;6;1;7;RD5;43,83462700;4,78642300
202400010128;18;8;2024;13:40;1;84;84081;2;3;1;3;Rue Henri Manguin;43,95325100;4,89613700
202400001535;23;10;2024;19:50;5;40;40046;2;3;1;3;888 Avenue Marechal Lyautey;44,38905500; -1,15793400
202400021893;29;7;2024;11:15;1;75;75120;2;1;1;3;BD PERIPHERIQUE INTERIEUR ;48,86515300;2,41321500
202400042547;7;12;2024;22:20;3;29;29212;1;1;6;6;route du Mengant;48,35503000; -4,59055800
202400030146;31;8;2024;20:00;1;93;93066;1;1;1;2;AUTOROUTE A1;48,92901494;2,35961726
202400003222;5;6;2024;09:45;1;28;28220;2;1;1;3;MARCEAU (RUE);48,42513000;1,47997000
202400048126;29;10;2024;17:22;2;92;92040;2;6;1;2;VICTOR HUGO (ROND-POINT);48,82791956;2,27404431
202400024334;20;5;2024;18:40;1;59;59501;1;1;1;3;AUTOROUTE A 21;50,37647000;3,23793000
202400003605;21;3;2024;04:35;4;59;59359;1;1;1;5;AUTOROUTE A16;50,98405000;2,22903000
202400028962;11;11;2024;19:45;5;13;13207;2;1;1;3;Corniche John Fitzgérald Kennedy;43,27494000;5,36106000
202400017584;18;11;2024;17:44;5;64;64102;2;6;1;2;FAIENCERIE(Rond Point de la);43,49376000; -1,49160000
202400034642;8;11;2024;19:10;3;92;92048;1;1;1;3;N118;48,79826952;2,21648752
202400003793;20;3;2024;17:15;1;94;94011;2;6;1;2;Avenue Rhin et Danube / Avenue de Boissy;48,76844000;2,48844000
202400046980;29;3;2024;14:30;1;34;34172;2;2;1;3;TOULOUSE (AVENUE DE;43,59737000;3,86418000
202400025182;6;3;2024;21:45;5;75;75109;2;3;1;3;RUE LA FAYETTE;48,87652800;2,34652000
202400013239;15;3;2024;19:45;5;93;93001;2;5;2;3;Boulevard Anatole France / Avenue du Président Roosevelt;48,91504389;2,38124728
202400043689;14;6;2024;18:55;1;91;91589;2;1;1;3;RUE CHATEAUBRIAND;48,67790000;2,35694000
202400000862;12;8;2024;18:20;1;94;94069;1;1;1;4;A4;48,81687460;2,44756528
202400028977;10;11;2024;19:05;5;93;93051;2;1;1;1;JULES FERRY (NR PAIRS );48,84586000;2,57278000
202400007097;19;10;2024;17:30;1;92;92076;1;1;2;7;REPUBLIQUE;48,83709213;2,14936182
202400030611;24;6;2024;05:40;2;83;83097;1;1;1;6;Autoroute A8 PK 45+600 SUD;43,48109286;5,74209243
202400009027;3;6;2024;20:28;2;25;25620;1;1;2;1;D437;47,00864800;6,48047600
202400043904;14;6;2024;01:19;5;37;37261;2;2;1;3;BERANGER (BOULEVARD);47,38951000;0,68269000
202400035683;16;1;2024;08:26;2;75;75107;2;2;1;6;RUE DE GRENELLE;48,85501300;2,32456100
202400021727;19;12;2024;15:45;1;80;80021;1;1;1;2;Rue de Saveuse;49,90260000;2,24127000
202400014396;11;9;2024;16:50;1;01;01079;1;1;2;5;D54;45,94705600;5,68621600
202400020769;11;10;2024;11:10;1;93;93063;2;2;1;6;GABRIEL HUSSON (RUE) ;48,88312000;2,43649000
202400014534;5;8;2024;17:40;1;81;81142;1;1;1;1;986 Route de Lescout;43,52304900;2,08378100
202400053953;9;7;2024;18:14;1;72;72181;2;1;1;4;PADERBORN (AV) N° PAIRS;48,01010000;0,20173000
202400032025;21;7;2024;08:20;1;76;76157;2;2;1;1;Rue Victor Hugo;49,44611000;1,03633000
202400038722;9;12;2024;05:30;3;93;93066;1;1;1;7;AUTOROUTE A1;48,92974710;2,36364986
202400014112;28;12;2024;18:50;3;66;66164;1;1;1;4;Départementale 900;42,77569200;2,90237000
202400053108;3;5;2024;17:30;1;95;95488;1;1;1;3;A15;49,01607139;2,14427239
202400002070;10;2;2024;20:55;5;93;93001;2;2;2;6;Avenue de la République / Rue Henri Barbusse;48,90602200;2,38969500
202400000466;30;4;2024;19:20;1;79;79191;2;5;8;3;;46,32693200; -0,46408000
202400032698;21;6;2024;10:55;1;75;75107;2;3;2;7;RUE DE BABYLONE;48,85168400;2,32478700
202400041209;4;4;2024;20:30;5;92;92012;2;9;1;6;FERME (RUE DE LA) - COTE IMPAIR;48,83183000;2,23824000
202400024802;25;6;2024;11:10;1;15;15014;2;1;1;3;RD 120;44,91574000;2,42966000
202400024803;25;6;2024;12:05;1;15;15014;2;2;1;6;Boulevard Antony Joly;44,92859000;2,43341000
202400013846;20;4;2024;15:00;1;83;83144;1;1;1;2;A57;43,13933231;5,99724126
202400046936;30;3;2024;12:15;1;59;59043;2;1;3;6;PHARAON DE WINTER (RUE);50,73484900;2,72661900
202400004891;8;2;2024;16:50;1;69;69290;2;1;1;3;Route de Grenoble;45,70830000;4,98347000
202400001509;24;10;2024;01:10;5;77;77398;2;1;1;6;D31;48,87549300;3,29607300
202400032080;29;8;2024;17:35;1;76;76351;2;2;1;3;COLBERT (QUAI);49,49270000;0,13179000
202400053309;21;9;2024;16:30;1;57;57732;2;1;7;6;2 Rue du Presbytère;49,12288200;7,35764800
202400035811;7;4;2024;16:00;1;88;88178;2;1;1;1;29 Route de Darney;48,17211500;6,38786300
202400053390;14;8;2024;18:30;1;64;64102;2;4;1;7;ARANS (CHEMIN D');43,48436000; -1,48014000
202400022676;9;10;2024;21:45;5;94;94042;2;1;3;2;D4;48,82020000;2,46764700
202400049965;22;9;2024;07:55;1;93;93066;1;1;8;2;AUTOROUTE A1;48,91744438;2,35770709
202400026528;8;10;2024;06:45;5;01;01244;2;1;3;6;Chemin des Verchères;45,90165700;5,19405200
202400032605;9;11;2024;09:30;1;69;69018;2;3;1;6;Rue de la République;46,15599000;4,58466000
202400022493;24;5;2024;16:12;1;78;78646;1;1;1;5;RN12;48,79188000;2,09747700
202400008648;8;8;2024;17:30;1;06;06029;1;1;1;2;A8;43,55935600;6,96471000
202400041775;17;7;2024;09:30;1;63;63113;2;1;1;3;LIONDARDS (RUE DES);45,76431463;3,09224635
202400037401;12;5;2024;09:40;1;63;63042;1;1;1;7;RM796 -route des Mauvaises;45,83626200;3,07791300
202400036810;6;11;2024;22:15;3;30;30082;1;1;1;7;rd1;43,83687600;4,21674400
202400043168;9;1;2024;17:20;2;69;69388;2;3;1;6;Cours Albert Thomas;45,74926630;4,86050834
202400027584;12;4;2024;17:15;1;10;10387;2;2;1;3;Mail Saint - Dominique;48,29470000;4,08246000
202400006329;26;4;2024;09:40;1;75;75118;2;2;1;6;BOULEVARD DE CLICHY;48,88467000;2,32946600
202400005523;20;3;2024;09:50;1;974;97411;2;2;1;6;MANES (RUE EDOUARD); -20,89530000;55,49660000
202400014199;10;9;2024;10:05;1;22;22215;2;1;1;6;COUBERTIN (RUE PIERRE DE);48,50024000; -2,76376000
202400038770;4;11;2024;06:28;5;91;91457;2;1;1;6;RUE VICTOR HUGO;48,58183000;2,26131000
202400026882;12;11;2024;23:30;5;92;92050;2;2;1;3;JOLIOT CURIE F. ET IRENE AVENUE  N°PAIRS;48,89368649;2,21201688
202400026578;9;10;2024;18:10;1;14;14762;2;3;2;3;79 Avenue Guy de Maupassant;48,84656600; -0,88560600
202400053418;8;6;2024;21:35;2;41;41295;1;1;1;3;D951;47,61319000;1,38609000
202400009680;26;11;2024;17:00;2;95;95572;1;1;1;3;N184;49,04477365;2,12970186
202400046617;4;12;2024;06:05;4;10;10357;2;6;5;7;ROCADE EST (RD 610);48,29574000;4,13727000
202400048168;14;7;2024;19:15;1;13;13030;2;3;1;1;Chemin Notre Dame;43,27555300;5,69857300
202400045564;15;7;2024;16:30;1;64;64445;2;1;1;3;ETIGNY D';43,29666000; -0,38579000
202400025081;26;2;2024;18:00;1;24;24037;1;1;1;4;RD 936 E1;44,83390000;0,45070000
202400000195;12;8;2024;15:52;1;971;97101;1;1;1;7;LE RAIZET(SECTEUR);16,25337000; -61,53421000
202400026905;25;6;2024;10:15;1;53;53107;2;1;1;6;Route de Brecé;48,40638600; -0,80082200
202400040275;16;6;2024;13:15;1;75;75108;2;3;1;3;BOULEVARD HAUSSMANN;48,87413300;2,32392200
202400021300;5;6;2024;22:00;5;93;93048;2;3;1;3;Avenue de la Résistance / Rue de la Beaune;48,86179626;2,43694246
202400013701;22;11;2024;02:30;5;94;94068;2;1;4;6;Avenue Raymond Poincaré;48,80100157;2,51866239
202400021641;20;12;2024;04:20;3;83;83090;1;1;6;2;A50;43,12565000;5,87652000
202400025221;7;3;2024;16:00;1;92;92049;2;2;1;3;JAURES AVENUE JEAN N°53 A FIN;48,81357960;2,30682421
202400019816;7;9;2024;21:12;5;25;25031;2;2;3;5;REVOLUTION DE 1789 AVENUE DE LA);47,47886000;6,84244000
202400001445;7;6;2024;17:30;1;94;94043;1;1;1;5;A6B;48,80698476;2,34657371
202400051914;12;7;2024;09:20;1;93;93066;1;1;2;3;A1;48,93046874;2,36537451
202400003068;6;6;2024;09:00;1;974;97411;2;1;1;7;MONTHYON (RUE); -20,88694000;55,45744000
202400003618;21;3;2024;19:30;5;93;93066;1;1;1;2;A1;48,91030991;2,35797606
202400005836;23;3;2024;22:00;5;93;93027;2;2;2;2;Rue de la Convention / Avenue de la République;48,92809735;2,39010358
202400050945;4;12;2024;16:40;1;69;69094;2;1;1;6;Route de Marcy;45,75562121;4,69875722
202400048783;28;3;2024;16:40;1;76;76351;2;2;1;6;SAINTE ADRESSE (DE);49,49898000;0,09465000
202400016393;9;9;2024;15:05;1;76;76361;1;1;2;3;605 Route d'Etretat;49,61553800;0,15665200
202400000674;13;8;2024;19:45;1;31;31555;2;3;1;3;AV JULES JULIEN;43,57607592;1,45113140
202400014098;19;4;2024;20:58;4;75;75120;2;1;1;3;BD PERIPHERIQUE EXTERIEUR;48,85901200;2,41433000
202400040838;12;1;2024;15:50;1;51;51454;2;2;8;6;JUIN (AVENUE DU MARECHAL);49,22399000;4,01793000
202400016850;28;5;2024;18:20;1;33;33063;2;1;1;1;;44,88581000; -0,54972000
202400024433;28;7;2024;04:30;3;93;93010;1;1;1;3;AUTOROUTE A3;48,91441816;2,47750685
202400034973;14;12;2024;14:00;1;988;98803;1;1;3;6;RT1 col de du CAP; -21,45664000;165,30149000
202400015032;13;10;2024;12:05;1;54;54395;2;1;1;3;Rue de Verdun;48,69674000;6,16820000
202400006538;18;8;2024;15:14;1;35;35222;2;8;1;6;Rue de Normandie;48,53344500; -1,55973100
202400004741;22;12;2024;05:50;5;84;84031;2;1;1;6;HERMITAGE CHEMIN DE L';44,08270000;5,06741000
202400046437;19;3;2024;00:20;3;972;97230;2;3;1;1;intersection Nationale 1 et route de brin d'amour;14,73446100; -60,97545100
202400015177;15;3;2024;13:25;1;01;01354;2;3;1;6;Rue de la Faucille;46,26180900;6,02994900
202400019430;24;6;2024;07:05;2;33;33498;1;1;5;6;;44,57753800; -0,88382000
202400039822;18;7;2024;11:34;1;973;97302;2;1;1;6;MADELEINE (ROUTE DE LA);4,90978000; -52,32151000
202400028725;7;11;2024;16:42;2;14;14118;2;2;8;3;141 Boulevard Leroy;49,17463000; -0,33841000
202400053226;12;2;2024;18:55;5;51;51454;2;1;2;3;GUTENBERG (RUE);49,27457300;4,00185000
202400022962;28;6;2024;11:20;1;56;56175;1;3;1;3;Lieu Dit Coet Digo;47,71218000; -2,92682100
202400034429;21;6;2024;22:04;4;33;33013;1;1;1;2;;44,85260000; -0,50496100
202400049476;2;12;2024;07:30;2;04;04242;1;1;1;6;A51;43,91041500;5,88770100
202400011300;4;7;2024;08:20;1;26;26362;2;9;1;3;Avenue de Provence;44,91405000;4,87797000
202400002419;29;11;2024;00:15;5;92;92020;2;1;1;6;BROSSOLETTE RUE PIERRE N°3 A 13;48,80012587;2,28482589
202400018957;11;10;2024;15:15;1;71;71118;2;1;1;6;GEORGES BRASSENS (AVENUE);46,79264933;4,80961602
202400052432;19;9;2024;21:45;3;84;84007;2;1;1;3;AMANDIER (AVENUE DE L');43,94731000;4,85586000
202400046534;24;9;2024;14:40;1;62;62014;2;2;1;3;D157;50,63740179;2,39021210
202400047487;29;3;2024;21:45;3;92;92004;2;3;1;2;FAIDHERBE ( AVENUE );48,90802449;2,26773280
202400034697;19;6;2024;23:50;3;53;53088;1;1;1;6;1347 route de saint-poix;47,96914100; -1,09492100
